FID,dbr,slope,aspect,dem,OBJECTID,ALARM_DATE.x,CONT_DATE.x,Shape_Leng.x,area,DeadBio,LivingBio,duration,fireduration,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Area,stn_1,stn_2,stn_3,month_temp,week_temp,dur_temp,month_precip,week_precip,month_humid,week_humid,dur_humid,month_sol,week_sol,wind_speed
5898,364,5.0794401,127.9169998,104.7030029,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5899,435,5.3154602,84.1399994,128.4149933,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5900,98,2.1688001,146.8339996,146.5399933,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5901,414,5.2252202,345.9949951,139.4609985,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5902,430,4.2851601,294.3800049,141.8659973,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5903,104,12.6864004,15.5202999,140.4869995,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,86945.70313,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5904,571,5.9411802,208.8800049,143.8690033,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5905,509,2.7656801,80.9627991,146.6909943,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5906,395,1.2816,229.7290039,152.1820068,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5907,241,6.6439199,201.625,96.516098,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,37293.30078,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5908,309,1.4643101,204.8849945,111.8899994,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5909,578,4.7372499,164.9779968,110.4489975,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5910,326,11.4715004,330.1610107,104.1709976,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5911,555,3.9679501,216.5110016,149.9839935,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5912,508,3.8123801,264.2720032,142.4450073,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5913,446,1.92808,301.8399963,146.2389984,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5914,429,4.3562598,144.0399933,142.7420044,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5915,411,4.3527598,202.6999969,130.5700073,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5916,564,5.0646901,243.1699982,130.9369965,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5917,490,7.9815001,211.3500061,123.8679962,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5918,490,3.4677801,215.378006,148.2259979,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5919,465,5.9881701,140.5310059,129.8789978,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5920,211,7.0770898,195.2310028,95.3958969,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,37293.30078,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5921,197,7.0873499,167.9120026,105.7369995,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5922,547,3.3229201,109.6610031,122.7850037,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5923,513,2.6043401,171.3419952,148.6000061,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5924,440,5.1355801,108.947998,135.9060059,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5925,129,4.2581701,87.1322021,132.2740021,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5926,437,0.725108,175.6600037,124.5049973,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5927,478,4.5411201,138.852005,124.3249969,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5928,454,2.8571301,256.6789856,121.1539993,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5929,333,2.1804299,1.03653,159.6730042,20656,7/26/2017,7/26/2017,14516.74231,1268.109985,0,0,0 days 00:00:00.000000000,0s,CDF,AEU,LATROBE,21652,5,NA,1268,1268.109863,1,1,NA,5131858.617,Ben Bolt                    ,CFA Raws                    ,Camanche                    ,80.06451613,79.375,79,0,0,38.29032258,39,40,668.0645161,651.875,3.5
5930,46,16.4395008,288.3429871,2057.679932,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,16857.30078,457909,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5931,0,16.5170994,308.5299988,2003.550049,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,1211.790039,69610.10156,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5932,7,10.3706999,210.3009949,2084.76001,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,0,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5933,0,17.5809994,283.2969971,2014.229981,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,35514.89844,316462,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5934,0,13.1595001,207.2610016,1980.900024,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,40398.39844,189401,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5935,0,10.6229,305.2290039,1999.709961,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,4808.819824,30817,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5936,519,15.0316,222.4389954,2032.479981,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,26159.40039,206282,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5937,0,30.2222996,358.0840149,2026.449951,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,12592.90039,338704,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5938,0,18.7199993,292.677002,2002.339966,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,30972.30078,363204,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5939,0,20.2798996,333.6650085,2021,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,7391.589844,111021,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5940,0,17.8411999,331.7059937,1965.27002,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,8638.150391,130497,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5941,158,11.1167002,239.5070038,2001.890015,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,20155.59961,443679,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5942,0,8.3204098,210.746994,2079.679932,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,0,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5943,320,19.9312,170.7810059,2013.930054,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,43263.5,260080,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5944,256,16.0846996,137.1380005,2073.23999,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,29196.5,305835,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5945,0,3.1059599,331.0920105,2109.709961,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,24159.69922,174342,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5946,0,15.9666996,158.1750031,1972.060059,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,12830.2002,183859,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5947,0,7.2615299,234.602005,2122.570068,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,31162.80078,146360,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5948,0,24.3577995,336.8150024,2166.320068,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,14362.2002,113261,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5949,28,22.2751999,353.4580078,2054.070068,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,157433,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5950,21,13.9959002,114.5630035,2141.77002,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,0,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5951,83,7.1405501,302.2219849,2271.550049,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,5074.75,102949,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5952,6,2.9532399,337.9779968,2282.199951,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,2537.379883,105487,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5953,16,7.0348201,290.1390076,2183.169922,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,332195,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5954,0,17.2280006,161.8820038,2004.030029,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,25210.69922,45239.19922,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5955,131,15.2070999,116.9840012,2037.180054,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,81120.60156,222223,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5956,142,10.2449999,219.0169983,1990.550049,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,4714.600098,151496,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5957,68,12.2047005,339.0539856,2228.5,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,5112.549805,192880,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5958,0,25.4410992,339.9649963,2167.01001,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,14362.2002,113261,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5959,0,5.5283999,355.2179871,2180.149902,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,16750.80078,458823,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5960,69,16.1037006,148.7319946,2103.040039,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,30281.30078,852.0430298,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5961,26,19.8834991,308.8670044,2110.23999,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,60695.5,12332.59961,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
